name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
Hemantha Manchu Suridu,Mangli,https://open.spotify.com/embed/track/1QcSOePEw1io0V2mFx2XuG?utm_source=generator,0.791,0.56,0.175,0.825382163,0.141,romantic
Pillalu Devudu,M. S. Viswanathan,https://open.spotify.com/embed/track/4fIHH5YZe6AHfPpLHn8pq6?utm_source=generator,0.387,0.959,0.404,0.640871301,0.0409,Chill
Andarani Andaraani,Varam,https://open.spotify.com/embed/track/6pEs6U9yw5Lc37Qvx8WYFJ?utm_source=generator,0.881,0.517,0.0649,0.742155607,0.138,romantic
Kanulu Kanulatho,K. V. Mahadevan,https://open.spotify.com/embed/track/4C01JmbFwk1qliFhuYu0iP?utm_source=generator,0.508,0.99,0.295,0.635746,0.0382,Chill
Edo Oka Raagam Female,S.A. Rajkumar,https://open.spotify.com/embed/track/77gQaWV8Wm22eBBk5QFU7d?utm_source=generator,0.647,0.676,0.126,0.759647189,0.0275,romantic
"Sanchari (From ""Radhe Shyam"")",Anirudh Ravichander,https://open.spotify.com/embed/track/1ysF7N4pb8cQeyDyEgsPq1?utm_source=generator,0.689,0.347,0.137,0.695282935,0.0387,romantic
Burra Paadavuthadhe,Ghibran,https://open.spotify.com/embed/track/11uLZDuAUkDIeEqLJ4NnPr?utm_source=generator,0.77,0.19,0.664,0.809469889,0.288,cheerful
Maguva Maguva - Telugu,Thaman S,https://open.spotify.com/embed/track/6LFJ5QC9Pa9RAnEzBymFTZ?utm_source=generator,0.467,0.81,0.114,0.73694091,0.0315,Chill
Bullet,Suresh Bobbili,https://open.spotify.com/embed/track/0GqQt131JJ0EvhqSdrzwgz?utm_source=generator,0.482,0.354,0.103,0.826872076,0.134,romantic
You Rock My World,Devi Sri Prasad,https://open.spotify.com/embed/track/0b8CEM2kGkYuHCooyyD0SY?utm_source=generator,0.821,0.052,0.367,0.721565005,0.0895,energetic
Idi Nijame,Raghuram,https://open.spotify.com/embed/track/7A21ZDOyoT55A02q5LCy8G?utm_source=generator,0.538,0.645,0.0956,0.825531154,0.0464,romantic
Seethalu Singaram,K. V. Mahadevan,https://open.spotify.com/embed/track/3mIdmWYEmWZcKm4d5TjWGq?utm_source=generator,0.499,0.92,0.714,0.703030484,0.0821,cheerful
"Vasthadu Naaraaju, Pt. 1",P.Adinarayana Rao,https://open.spotify.com/embed/track/4OsLaYdGnrIP4kMAx1YVqF?utm_source=generator,0.609,0.829,0.128,0.816800262,0.0798,Chill
Maruvaali (From Thoota),Darbuka Siva,https://open.spotify.com/embed/track/5zOZqyCysTCZ7CzVlZPZxu?utm_source=generator,0.549,0.0229,0.0863,0.789475253,0.0351,energetic
Attantode,Chakri,https://open.spotify.com/embed/track/1meJnxn9MwHVGS5rLHzIkM?utm_source=generator,0.846,0.22,0.106,0.720015495,0.129,energetic
Paatammathone Pranam Naaku Chaduvulammara,Rambabu Yasarapu,https://open.spotify.com/embed/track/1ORIAhL0cVuRJTLKtuXweZ?utm_source=generator,0.668,0.736,0.153,0.73676212,0.101,Chill
Vayasunami,Mani Sharma,https://open.spotify.com/embed/track/0zcuKrize0rRw3lLWYSyjK?utm_source=generator,0.746,0.11,0.072,0.769510414,0.286,energetic
Raye Raye Pillo Ramanamma,Boddu Dilip Kumar,https://open.spotify.com/embed/track/4EY0lz3WLIAYYSpHkarQdM?utm_source=generator,0.688,0.155,0.128,0.868053279,0.0736,energetic
Star Star,Raj-Koti,https://open.spotify.com/embed/track/3VXtJcYAkMRexPhiM72G3s?utm_source=generator,0.608,0.571,0.115,0.852558181,0.228,romantic
Sritha Kamalaa Kuch Mandala,M. Balamuralikrishna,https://open.spotify.com/embed/track/4JGYatakLtgBE8NBRVPDtv?utm_source=generator,0.512,0.764,0.172,0.500908847,0.0446,Chill
Mukundha Mukundha,Himesh Reshammiya,https://open.spotify.com/embed/track/0W6rzOcmUJpBMqFZEt7qQM?utm_source=generator,0.768,0.461,0.166,0.78849191,0.086,romantic
Naa Gadhiloki Ra,Various Artists,https://open.spotify.com/embed/track/0wX0nbK3ll9lWl89NU04yU?utm_source=generator,0.476,0.0916,0.276,0.739056587,0.172,energetic
Notanki Notanki,Thaman S,https://open.spotify.com/embed/track/34HgEgb7rBnrhbSG68jg46?utm_source=generator,0.931,0.764,0.067,0.739205578,0.092,romantic
Sulthana,Ravi Basrur,https://open.spotify.com/embed/track/7cNebZz7NXdrFzFOiqY5W5?utm_source=generator,0.619,0.092,0.147,0.755862809,0.0556,energetic
Pilla Picture Perfect,Sunny M.R.,https://open.spotify.com/embed/track/3na6VGHw5UrfEUHeHdAN6m?utm_source=generator,0.806,0.264,0.118,0.811883548,0.0525,energetic
Bullui Gownu,Mani Sharma,https://open.spotify.com/embed/track/6x9krSdO7lKBGZ93EAXkNi?utm_source=generator,0.766,0.0358,0.127,0.776661998,0.42,energetic
Nalla Nallani Kalladaana,Thirupathi Matla,https://open.spotify.com/embed/track/4CF1qZEFyHsaptDiNGpH9r?utm_source=generator,0.783,0.466,0.129,0.800321821,0.133,romantic
Rise Up,Hymath Mohammed,https://open.spotify.com/embed/track/3PN0VaR0Nm0IOOulLtePlz?utm_source=generator,0.667,0.0768,0.445,0.793557615,0.0782,energetic
Vayyari Kalahamsika,M. M. Keeravani,https://open.spotify.com/embed/track/1hilRnyhXvAxFnNm2KQFWc?utm_source=generator,0.685,0.647,0.162,0.7199261,0.0442,romantic
Maha Maha,Anand,https://open.spotify.com/embed/track/7Bhj8vSkYs6FWFm9gGJ4Pp?utm_source=generator,0.969,0.155,0.113,0.791531333,0.0986,energetic
Girra Girra,Devi Sri Prasad,https://open.spotify.com/embed/track/5g5ugs1gZb1ND72cs8UO6W?utm_source=generator,0.825,0.113,0.212,0.801215769,0.0864,energetic
Madhilo Veenalu,S. Rajeswara Rao,https://open.spotify.com/embed/track/3F4UEd3EbHPrt79lphYcLZ?utm_source=generator,0.505,0.854,0.295,0.799219285,0.0308,Chill
Ayyo Ayyo,Gopi Sundar,https://open.spotify.com/embed/track/0Gce7ovBLcUOK3jXOiScRt?utm_source=generator,0.85,0.142,0.113,0.747042522,0.0621,energetic
Gichchi Gichchi,Sandeep Chowta,https://open.spotify.com/embed/track/2bgu8NAkB5T7gV9wyOIYnv?utm_source=generator,0.826,0.122,0.208,0.709347716,0.13,energetic
Kalala,Ilaiyaraaja,https://open.spotify.com/embed/track/4l28GUwdenLFZd9RfyP0uD?utm_source=generator,0.462,0.805,0.176,0.705891117,0.0522,Chill
Manmadha,Mani Sharma,https://open.spotify.com/embed/track/5yVtIf7BBc8lQejmHCXZWD?utm_source=generator,0.689,0.0172,0.165,0.677463572,0.276,energetic
Dillaku Dillaku,Mani Sharma,https://open.spotify.com/embed/track/7D4yGSGgtlMECMbm4djH2C?utm_source=generator,0.868,0.172,0.285,0.747102119,0.132,energetic
Andhama Andhama,Raj-Koti,https://open.spotify.com/embed/track/6wfvttks8elZeW0h1IeAfp?utm_source=generator,0.675,0.718,0.38,0.657915909,0.14,cheerful
Dhaani Kudi Bhujam Meeda,Various Artists,https://open.spotify.com/embed/track/5xh4ZQM0HJfe3fRwyHgm9z?utm_source=generator,0.777,0.127,0.066,0.799189487,0.129,energetic
Javali - 1 Min Music,Sruthi Ranjani,https://open.spotify.com/embed/track/0vxfxHXh1ME8WyMMllbQQh?utm_source=generator,0.615,0.721,0.0631,0.747787479,0.0749,Chill
Love Dhebba,Devi Sri Prasad,https://open.spotify.com/embed/track/3voVT9SGPZCT6tYXVbwAao?utm_source=generator,0.788,0.0827,0.114,0.856789535,0.144,energetic
Oka Laila Kosam,Anup Rubens,https://open.spotify.com/embed/track/0VXsLl9qSARZ6FmGm3lVN2?utm_source=generator,0.687,0.13,0.0873,0.751273876,0.0477,energetic
Nadaka Kalisina,Koti,https://open.spotify.com/embed/track/45miWbAjQm6mzQYDqtzxh9?utm_source=generator,0.792,0.649,0.0392,0.518370631,0.127,romantic
O Sayonara,Devi Sri Prasad,https://open.spotify.com/embed/track/2O0gfUalCw8AM1KE3Tru2e?utm_source=generator,0.601,0.0166,0.121,0.8728508,0.0389,energetic
No Keyia,Yuvan Shankar Raja,https://open.spotify.com/embed/track/7aPidH3f8hduPEnKAHcWH2?utm_source=generator,0.635,0.00861,0.0869,0.779910009,0.0449,energetic
Jabilli Kosam-Female,Anirudh Ravichander,https://open.spotify.com/embed/track/6fHHHdRItjZBM3gfh9SIQN?utm_source=generator,0.532,0.454,0.268,0.837122679,0.0289,romantic
Ekkada Unnavo Na Bangaru,Pop Shalini,https://open.spotify.com/embed/track/6JKWo72pKrfWznCWrnCwys?utm_source=generator,0.721,0.293,0.2,0.733782294,0.055,energetic
Adiga Adiga,Gopi Sunder,https://open.spotify.com/embed/track/5Mo0zkOAPtR2rW9kL29X37?utm_source=generator,0.393,0.907,0.0985,0.589767276,0.0347,Chill
Andhari Bhanduvayya,Vandemataram Srinivas,https://open.spotify.com/embed/track/74VFvLwTnReHu8RFHaahx7?utm_source=generator,0.66,0.187,0.737,0.814624989,0.0856,cheerful
In the Night,M. M. Keeravani,https://open.spotify.com/embed/track/1fE19GDJd111mQIAlgoSf8?utm_source=generator,0.81,0.138,0.211,0.724842814,0.108,energetic
Nee Kannulu,Shekar Chandra,https://open.spotify.com/embed/track/1iyWzBAthsLghPEvAC4Aup?utm_source=generator,0.936,0.304,0.0278,0.792902053,0.0829,energetic
Manasainadhi,Vaishali Prabhakar,https://open.spotify.com/embed/track/2veMtmqzzr2VwCHESnfNS4?utm_source=generator,0.753,0.306,0.622,0.793200036,0.0486,cheerful
Chengaavi Rangucheera,K. V. Mahadevan,https://open.spotify.com/embed/track/0WTTzlVyL9I7JD0aGsn4JZ?utm_source=generator,0.648,0.877,0.128,0.314669686,0.259,Chill
Idhera Telangana Odhyamana Ilaka,Mangli,https://open.spotify.com/embed/track/1jBoyZzBdIjF6uCUJQHQtr?utm_source=generator,0.86,0.728,0.122,0.826335707,0.18,romantic
Chethilona Cheyyesi,M. M. Keeravani,https://open.spotify.com/embed/track/7DlEaYhJrUI9wye7XHkawP?utm_source=generator,0.649,0.62,0.0965,0.591465777,0.0466,romantic
Avune Thaane Nannene,S. P. Kodandapani,https://open.spotify.com/embed/track/5Yn09sAsBSjKdFWznt2QYu?utm_source=generator,0.47,0.963,0.143,0.572126702,0.0472,Chill
Ee Raathale,Justin Prabhakaran,https://open.spotify.com/embed/track/77feKtBcyhRv4SE2u6dd9R?utm_source=generator,0.63,0.0284,0.107,0.711910367,0.0311,energetic
Aa Ante,Devi Sri Prasad,https://open.spotify.com/embed/track/0osnJEcmFX4tzO9MS8feMn?utm_source=generator,0.781,0.0343,0.0826,0.734646444,0.241,energetic
Bhogi Mantalu Sankranthulu,Mangli,https://open.spotify.com/embed/track/7IasDkBoUBmZM1Dt4g8Em4?utm_source=generator,0.769,0.135,0.114,0.712327543,0.17,energetic
Kilikki - Tribute to Team Baahubali,Smita,https://open.spotify.com/embed/track/6HtynLgYJ1rqwJrWnq8uvu?utm_source=generator,0.805,0.359,0.51,0.8676957,0.11,cheerful
Neeve,Vishwajeet Deshpande,https://open.spotify.com/embed/track/2OkzzsjzDFMX7xdfdyufGL?utm_source=generator,0.433,0.671,0.0993,0.63693793,0.0361,Chill
Allukunnadi Jallumannadi,A.R. Rahman,https://open.spotify.com/embed/track/77ZHzgtDblzFegTVV7CKNR?utm_source=generator,0.817,0.0195,0.0501,0.726153938,0.0763,energetic
Nenante Naaku,Devi Sri Prasad,https://open.spotify.com/embed/track/1ZGYkHKvevVio9h3XePZ6m?utm_source=generator,0.684,0.367,0.111,0.846836914,0.143,romantic
Erraroi,Raj-Koti,https://open.spotify.com/embed/track/1JCCjJioH8xOWT4ywyAeiw?utm_source=generator,0.684,0.728,0.158,0.868679043,0.228,romantic
Rowdy Pattasu,Santhosh Dhayanidhi,https://open.spotify.com/embed/track/2MqnICT1QJ6tCdqhIUtx8o?utm_source=generator,0.859,0.261,0.14,0.761435084,0.184,energetic
Dailamo,Vijay Antony,https://open.spotify.com/embed/track/3fpuX1wWDSkniklnGUGEKU?utm_source=generator,0.77,0.0445,0.576,0.842575762,0.0633,energetic
Pistha Pistha,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1BggQQ0CxZ3K8y6iccidht?utm_source=generator,0.781,0.0343,0.0386,0.80085819,0.0359,energetic
Simhamanti,Chakri,https://open.spotify.com/embed/track/32ci4xDL7wuQOQ5hJq1wMZ?utm_source=generator,0.584,0.284,0.0493,0.750975893,0.385,energetic
Pillaa,Devi Sri Prasad,https://open.spotify.com/embed/track/5kbbxnCZxypk6LpZETgnrh?utm_source=generator,0.744,0.549,0.0418,0.909204684,0.101,romantic
Nene Specialu,Anudeep Dev,https://open.spotify.com/embed/track/3WvvMKXgv7LqGw03tgGFib?utm_source=generator,0.605,0.412,0.0915,0.76271641,0.211,romantic
Doli Doli,S.A. Rajkumar,https://open.spotify.com/embed/track/1uM42JWIQOpcYvuIx95tvi?utm_source=generator,0.71,0.432,0.252,0.800143032,0.0865,romantic
Srikanthimati - Raga Hemavati - Adi,U. Srinivas,https://open.spotify.com/embed/track/2ZDdlty7GrKywhF1YbAFmt?utm_source=generator,0.442,0.949,0.35,0.393486099,0.0709,Chill
Dharma Jyothi (Mangala Slokam),Hamsa Lekha,https://open.spotify.com/embed/track/7jWpJvQnsJfHUcuANVMyug?utm_source=generator,0.365,0.883,0.15,0.676390834,0.0315,Chill
Alludu Seenu,Devi Sri Prasad,https://open.spotify.com/embed/track/0z0iqIwW4jtWgqucH5agDZ?utm_source=generator,0.721,0.11,0.304,0.83745046,0.155,energetic
Nenetta Chadavali,Charan Arjun,https://open.spotify.com/embed/track/38NYIGbeblxGoD2QGrIxlC?utm_source=generator,0.462,0.778,0.123,0.736285348,0.0596,Chill
Poosindi Poosindi,M. M. Keeravani,https://open.spotify.com/embed/track/2F96pGYTiBHXw48StHs2fv?utm_source=generator,0.582,0.779,0.103,0.61941655,0.128,Chill
Maagha Maasam,S.V.Krishna Reddy,https://open.spotify.com/embed/track/6NYioLlO0O0PlFvI7M1TqZ?utm_source=generator,0.778,0.54,0.556,0.740308114,0.066,cheerful
Naruda O Naruda,Madhavapeddi Suresh,https://open.spotify.com/embed/track/4DfExyLoRqolm0nraQb0RM?utm_source=generator,0.453,0.696,0.255,0.786853005,0.0696,Chill
"Jaabilitho Cheppanaa (From ""Vetagadu"")",S. P. Balasubrahmanyam,https://open.spotify.com/embed/track/7fGuB7B3ZVKRFodi8MYBii?utm_source=generator,0.427,0.977,0.692,0.630710093,0.0553,cheerful
Ghani Anthem,Thaman S,https://open.spotify.com/embed/track/4Ek9XbP8FHnjjuOXQ5kLAh?utm_source=generator,0.724,0.18,0.113,0.827795822,0.0634,energetic
"What A Jodi (From ""Ginna"")",Various Artists,https://open.spotify.com/embed/track/32GfVtIphbCY5X4xrCbh3w?utm_source=generator,0.843,0.499,0.111,0.816949254,0.11,romantic
Deham Thiri,A.R. Rahman,https://open.spotify.com/embed/track/0870CqL7MYh5JsMEbCbWQy?utm_source=generator,0.626,0.00162,0.309,0.728418606,0.0343,energetic
Meriseti Jaabila,Vandemataram Srinivas,https://open.spotify.com/embed/track/1on5zlVE66QGqau019WtOJ?utm_source=generator,0.774,0.196,0.76,0.885276677,0.076,cheerful
Bhale Manchi Roju,Ghantasala,https://open.spotify.com/embed/track/6BF7JPKXh9XcFm4AZfrlFa?utm_source=generator,0.568,0.956,0.142,0.830745851,0.0436,Chill
Bomma Adirindhi,Thaman S,https://open.spotify.com/embed/track/6C973InqBs20JEt5n71BY6?utm_source=generator,0.797,0.166,0.0767,0.675735272,0.171,energetic
Pepsi Aunty,Mani Sharma,https://open.spotify.com/embed/track/1H4O1enEBoqoBlrBs7H3tK?utm_source=generator,0.813,0.332,0.0917,0.875145267,0.0555,energetic
Vongamaaku,K. Chakravarthy,https://open.spotify.com/embed/track/2lzk3tKHHXXuQ8rinMXa90?utm_source=generator,0.408,0.912,0.678,0.786882803,0.0859,cheerful
Bangaara,Anup Rubens,https://open.spotify.com/embed/track/6zKufRj33vEFId3ItVnJHA?utm_source=generator,0.565,0.348,0.111,0.7422748,0.312,romantic
Kalam Nitho Naduvadu,Manukota Prasad,https://open.spotify.com/embed/track/1xuUd40LDv75azYmODv3zR?utm_source=generator,0.826,0.167,0.12,0.759915373,0.0522,energetic
Iraga Iraga,Vishal-Shekhar,https://open.spotify.com/embed/track/6Zik19tMLPOaY5NHOGbhQj?utm_source=generator,0.698,0.435,0.133,0.788581305,0.165,romantic
Yekkandayya Babu,Raj-Koti,https://open.spotify.com/embed/track/3k0cPvg1LaDinrZzUq323z?utm_source=generator,0.885,0.687,0.226,0.725319586,0.252,romantic
Naa Pere Kanchanamaala,Devi Sri Prasad,https://open.spotify.com/embed/track/5ajzt1l6fJJ2msW6vigh0F?utm_source=generator,0.872,0.299,0.0799,0.70016985,0.158,energetic
Last Bench,B. Ajaneesh Loknath,https://open.spotify.com/embed/track/2q0EHeFHe0dNnq6DF2UcTe?utm_source=generator,0.886,0.593,0.0658,0.813343663,0.457,romantic
Saapatu Yetuledhu,M. S. Viswanathan,https://open.spotify.com/embed/track/1duj9VLRae7V5JBheRouSK?utm_source=generator,0.458,0.657,0.303,0.609165947,0.215,Chill
Antha Ramamayam,M. M. Keeravani,https://open.spotify.com/embed/track/12z9wevpj9lAsThgysGmZI?utm_source=generator,0.493,0.642,0.201,0.716350308,0.0759,Chill
Netha Cheera,Anup Rubens,https://open.spotify.com/embed/track/0jYdNiFwjhzye1Ga5W1vaT?utm_source=generator,0.706,0.702,0.398,0.708543163,0.328,cheerful
Rave Kannamma,Dhanunjay Seepana,https://open.spotify.com/embed/track/30bhogUDJIPFApS7OmrQQD?utm_source=generator,0.571,0.388,0.0837,0.720581662,0.0735,romantic
"Sarasuda Varnam (Raga Saveri, Aadi Tala): Jaya Jaya (Raga Nattai, Khanda Chapu Tala)",Nirmala Rajasekar,https://open.spotify.com/embed/track/5wZQXUcphAyBZfVdWmAiYX?utm_source=generator,0.436,0.816,0.0939,0.624899431,0.0671,Chill
Sandhehinchakumammu,Ghantasala,https://open.spotify.com/embed/track/2HYHXN4eTttmiX5Y6gvKjI?utm_source=generator,0.502,0.954,0.128,0.87216544,0.0355,Chill
Evunnadakko,Vandemataram Srinivas,https://open.spotify.com/embed/track/79Lj1EWwcTdjWmIfXv9PJq?utm_source=generator,0.757,0.699,0.119,0.678208528,0.0542,romantic
Neeli Neelakantuda,Mangli,https://open.spotify.com/embed/track/2lr7Kon2aSFmjOoOphb66T?utm_source=generator,0.682,0.4,0.105,0.803897613,0.342,romantic
Ottasi Cheppava,M. M. Keeravani,https://open.spotify.com/embed/track/3lO0Dh7DqQTYTpyn6panns?utm_source=generator,0.775,0.615,0.053,0.682797461,0.106,romantic
Podi Podi Vana,Shirisha,https://open.spotify.com/embed/track/6klFNkM1d9RDrChoNPJj5W?utm_source=generator,0.818,0.437,0.0995,0.842486367,0.211,romantic
Rock &amp; Rol,Mani Sharma,https://open.spotify.com/embed/track/6lfQ6JLxRNrw78XbqeDqSW?utm_source=generator,0.825,0.102,0.183,0.711642182,0.0662,energetic
Gaaradi Chese Kannulatho,T.Chalapathi Rao,https://open.spotify.com/embed/track/0PjcpOeMpBya5g2HNKmGtA?utm_source=generator,0.579,0.926,0.326,0.559402843,0.0733,Chill
"Pakka Local (From ""Janatha Garage"")",Devi Sri Prasad,https://open.spotify.com/embed/track/1ERvQ6CAeMNUvaPWtitqdw?utm_source=generator,0.54,0.293,0.127,0.870824518,0.219,energetic
Nee Guduchedirindi,Ilaiyaraaja,https://open.spotify.com/embed/track/5RHOObbwyaNSgvBM84Zu4m?utm_source=generator,0.634,0.627,0.0874,0.76769272,0.0336,romantic
Vathapi Ganapathim Bhajeham,Various Artists,https://open.spotify.com/embed/track/4w6p6n3uIVfRa6QGznDNQw?utm_source=generator,0.641,0.0991,0.0876,0.673589797,0.0406,energetic
Pikaso Chitrama,Vandemataram Srinivas,https://open.spotify.com/embed/track/01mhCxW3jRRHL6cpgvXsXP?utm_source=generator,0.823,0.203,0.0714,0.48934712,0.0855,energetic
"Ra Ra Rakkamma (From ""Vikrant Rona"")",Nakash Aziz,https://open.spotify.com/embed/track/0DLvpi8qTOTbS7Qet7AsCi?utm_source=generator,0.832,0.517,0.0857,0.792812658,0.0959,romantic
Bhavamulona,Sooryagayathri,https://open.spotify.com/embed/track/6WwOZVfGMW5aNGyOXulNFd?utm_source=generator,0.537,0.686,0.0743,0.765159868,0.0449,Chill
Bharat Ane Nenu (The Song Of Bharat),Devi Sri Prasad,https://open.spotify.com/embed/track/3bydTwhtFIdescvPHQuLW6?utm_source=generator,0.715,0.499,0.136,0.747698084,0.0275,romantic
Amaraaraama,M. M. Keeravani,https://open.spotify.com/embed/track/0awbJt9uC0Y3XajnA10yDo?utm_source=generator,0.645,0.696,0.104,0.787955541,0.0268,romantic
Bommanu Geesthey,Devi Sri Prasad,https://open.spotify.com/embed/track/3WkFzi4WS4PeJhHMn2Zbnl?utm_source=generator,0.78,0.0742,0.136,0.722518549,0.0301,energetic
Mercury Poolu,A.R. Rahman,https://open.spotify.com/embed/track/648RaVC9dc5ai7NabYQWzL?utm_source=generator,0.826,0.169,0.328,0.636967728,0.123,energetic
Nani Vayase,A.R. Rahman,https://open.spotify.com/embed/track/6lefqVOtD2CAD52sFGZXca?utm_source=generator,0.844,0.0258,0.337,0.745820793,0.0817,energetic
Premante Yemitante,Mani Sharma,https://open.spotify.com/embed/track/3ifRlg8LIHyW3XsIhtsqUr?utm_source=generator,0.746,0.254,0.114,0.779761018,0.09,energetic
Neekosam,M. M. Keeravani,https://open.spotify.com/embed/track/77GItNfB7BAh26RwZWEdxb?utm_source=generator,0.772,0.194,0.0962,0.766888167,0.121,energetic
Emandoi Sreevaru,K. V. Mahadevan,https://open.spotify.com/embed/track/7vQVJKmZ9gTQp6z5WsPcKM?utm_source=generator,0.648,0.981,0.111,0.533657141,0.111,Chill
Soodu Soodu,Anup Rubens,https://open.spotify.com/embed/track/3BPjVj8Gukgbz6uBLmfkxn?utm_source=generator,0.754,0.145,0.187,0.74191722,0.101,energetic
Nuvvu Nenu,M. M. Keeravani,https://open.spotify.com/embed/track/54XqmpDTyCx2rdKOic5zon?utm_source=generator,0.777,0.723,0.403,0.812241128,0.0402,cheerful
Arey O Samba,Bappi Lahiri,https://open.spotify.com/embed/track/0LIQsQm8BtkLJdcaWcFGue?utm_source=generator,0.641,0.6,0.0733,0.559075062,0.0757,romantic
,Various Artists,https://open.spotify.com/embed/track/7oAFfJCM9b9jd9MSAYHdG6?utm_source=generator,0.887,0.0297,0.0741,0.755177449,0.0745,energetic
Jatha Kalise,Devi Sri Prasad,https://open.spotify.com/embed/track/7IsCmld8aCYXj1NbSn9t2K?utm_source=generator,0.78,0.262,0.039,0.776900384,0.0429,energetic
,Various Artists,https://open.spotify.com/embed/track/4q3YoVUzrC5q5F36KW3kYx?utm_source=generator,0.791,0.0116,0.0766,0.769033642,0.0722,energetic
Ammadu Let's Do Kummudu,Devi Sri Prasad,https://open.spotify.com/embed/track/4jy2ORlpTbFqI07KO3LgWI?utm_source=generator,0.537,0.0917,0.066,0.82079323,0.101,energetic
Bonam Ethinamu,Mangli,https://open.spotify.com/embed/track/4XvIXIBzhBy8XOsD4mZ2Af?utm_source=generator,0.696,0.758,0.114,0.79227629,0.349,romantic
Edo Edo Annadi,Sajid,https://open.spotify.com/embed/track/70ZUb6iEzl6VPupnzdLTOu?utm_source=generator,0.457,0.844,0.394,0.757293126,0.0284,Chill
Master Coming,Anirudh Ravichander,https://open.spotify.com/embed/track/7LSlA4HRXqhJJeQjq3Hm4R?utm_source=generator,0.676,0.281,0.0454,0.872612414,0.237,energetic
Manasu Maree,Amit Trivedi,https://open.spotify.com/embed/track/57xczqwxDF0HZsuPyVEJXa?utm_source=generator,0.695,0.767,0.106,0.77216246,0.0316,Chill
Chamka Chamka,Mani Sharma,https://open.spotify.com/embed/track/5VyermuB4A16R4eBmkofQD?utm_source=generator,0.826,0.0303,0.327,0.778271105,0.0613,energetic
Kodi Koora,Devi Sri Prasad,https://open.spotify.com/embed/track/3WGkAjS44xJdoUb1H4Gzaz?utm_source=generator,0.782,0.423,0.16,0.755803212,0.17,romantic
Nizam Babulu,Ramana Gogula,https://open.spotify.com/embed/track/27iqHA4vPtmWSSckQ82Pxs?utm_source=generator,0.783,0.375,0.511,0.871092702,0.108,cheerful
